region,split_key,team_id,team_name,team_games,champion_id,champion_name,champ_games,champ_pct
LEC,LEC_Season_2024,47376,Fnatic,1116,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,15,1.344086
LEC,LEC_Season_2024,47376,Fnatic,1116,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,9,0.806452
LEC,LEC_Season_2024,47376,Fnatic,1116,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,613fec9e-f951-31c3-9268-f529a9aea1ea,Ivern,6,0.537634
LEC,LEC_Season_2024,47376,Fnatic,1116,670a5be5-c642-361c-81f7-2cfb6cbb0ae3,Kennen,9,0.806452
LEC,LEC_Season_2024,47376,Fnatic,1116,717061ba-4e85-30e1-9340-aef80368dfa0,Gnar,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,6,0.537634
LEC,LEC_Season_2024,47376,Fnatic,1116,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,6,0.537634
LEC,LEC_Season_2024,47376,Fnatic,1116,84342d87-2ee5-3cfa-8dbb-e2ee7998fa18,Smolder,6,0.537634
LEC,LEC_Season_2024,47376,Fnatic,1116,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,6,0.537634
LEC,LEC_Season_2024,47376,Fnatic,1116,b4221d04-e00b-3e8a-8a6b-2d7cecc54ef7,Ziggs,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,6,0.537634
LEC,LEC_Season_2024,47376,Fnatic,1116,cd06d06b-453c-3046-9bed-89dfd8d7b049,Nidalee,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,9,0.806452
LEC,LEC_Season_2024,47376,Fnatic,1116,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,d5df6ed8-d7a4-3964-a295-cde171d889ae,Camille,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,15,1.344086
LEC,LEC_Season_2024,47376,Fnatic,1116,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,ec7ba948-3e9d-373a-bfa4-569c749fdca7,Zyra,3,0.268817
LEC,LEC_Season_2024,47376,Fnatic,1116,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,9,0.806452
LEC,LEC_Season_2024,47380,G2 Esports,2331,16e85313-6510-315b-83f5-13f437b191c3,Kai'Sa,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,1dc7e56e-efef-35da-b827-dd31dd8812bf,Zeri,12,0.514801
LEC,LEC_Season_2024,47380,G2 Esports,2331,1e6bddd1-a107-3db2-a589-5bec2044b11c,Poppy,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,9,0.3861
LEC,LEC_Season_2024,47380,G2 Esports,2331,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,15,0.643501
LEC,LEC_Season_2024,47380,G2 Esports,2331,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,362848c1-8982-3378-a4fd-b49296f5bdb4,Tristana,9,0.3861
LEC,LEC_Season_2024,47380,G2 Esports,2331,3c5e97bf-06f1-39dd-bf3b-d3dde17221bf,Brand,21,0.900901
LEC,LEC_Season_2024,47380,G2 Esports,2331,3d6dd0f6-f96f-3375-84f6-86ac9ff68538,Gwen,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,27,1.158301
LEC,LEC_Season_2024,47380,G2 Esports,2331,5179b7c8-f751-3f66-b40d-6671d54aab37,Nocturne,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,51c5338c-a9f5-3aba-8381-6f14ab9f9581,Irelia,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,5be418fd-7fab-3bb3-b545-515919c15814,Draven,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,9,0.3861
LEC,LEC_Season_2024,47380,G2 Esports,2331,613fec9e-f951-31c3-9268-f529a9aea1ea,Ivern,12,0.514801
LEC,LEC_Season_2024,47380,G2 Esports,2331,670a5be5-c642-361c-81f7-2cfb6cbb0ae3,Kennen,9,0.3861
LEC,LEC_Season_2024,47380,G2 Esports,2331,682a5d5e-4e20-3f12-89c8-943f80995220,Dr. Mundo,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,7889d995-c5bd-3d3a-a142-cbec510a328e,Seraphine,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,84342d87-2ee5-3cfa-8dbb-e2ee7998fa18,Smolder,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,8708d312-6987-35a9-90a5-db14b14babac,Orianna,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,9,0.3861
LEC,LEC_Season_2024,47380,G2 Esports,2331,a47b3139-8e2b-3e42-a61e-e347b6302dde,Yasuo,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,aeab401d-5c3e-38d6-8bb5-fe87f6db1a6f,Galio,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,b3007001-25a5-3a10-91bc-0bdb5dac0ae7,Annie,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,27,1.158301
LEC,LEC_Season_2024,47380,G2 Esports,2331,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,d50bfa6a-0179-375a-b583-e23a79a16908,Ahri,3,0.1287
LEC,LEC_Season_2024,47380,G2 Esports,2331,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,18,0.772201
LEC,LEC_Season_2024,47380,G2 Esports,2331,e8ec9716-e9de-339a-add1-8dcef41ebdf4,Aatrox,6,0.2574
LEC,LEC_Season_2024,47380,G2 Esports,2331,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,12,0.514801
LEC,LEC_Season_2024,47380,G2 Esports,2331,ec7ba948-3e9d-373a-bfa4-569c749fdca7,Zyra,9,0.3861
LEC,LEC_Season_2024,47380,G2 Esports,2331,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,27,1.158301
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,16e85313-6510-315b-83f5-13f437b191c3,Kai'Sa,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,1dc7e56e-efef-35da-b827-dd31dd8812bf,Zeri,12,0.921659
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,1e6bddd1-a107-3db2-a589-5bec2044b11c,Poppy,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,2490d4d0-3b6b-3cd2-a34a-0bc62d54b108,Vex,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,9,0.691244
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,31822a27-64be-3b58-9cfa-17fd705fc871,Yone,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,362848c1-8982-3378-a4fd-b49296f5bdb4,Tristana,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,24,1.843318
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,3d6dd0f6-f96f-3375-84f6-86ac9ff68538,Gwen,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,9,0.691244
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,613fec9e-f951-31c3-9268-f529a9aea1ea,Ivern,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,670a5be5-c642-361c-81f7-2cfb6cbb0ae3,Kennen,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,15,1.152074
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,7927c3c0-d37c-36f0-922a-8c422f5ce170,Lillia,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,7d32face-a9ea-34d5-a9c5-da2488edf133,Amumu,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,84342d87-2ee5-3cfa-8dbb-e2ee7998fa18,Smolder,12,0.921659
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,8a23d389-2c48-35ec-9d16-a225fc7c3dfd,LeBlanc,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,aeab401d-5c3e-38d6-8bb5-fe87f6db1a6f,Galio,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,12,0.921659
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,cd06d06b-453c-3046-9bed-89dfd8d7b049,Nidalee,12,0.921659
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,12,0.921659
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,d50bfa6a-0179-375a-b583-e23a79a16908,Ahri,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,de12fffd-e620-3fd9-b3e8-e56518fcc54c,Morgana,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,e5a58f35-4cf1-302e-85fc-e99e161c38ab,Lulu,3,0.230415
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,6,0.460829
LEC,LEC_Season_2024,47619,MAD Lions KOI,1302,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,3,0.230415
LEC,LEC_Season_2024,52661,Team BDS,792,05265249-202a-3fc6-bc2e-dfb98443b0a0,Jinx,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,2318754b-1f27-3758-a5d7-d221fce0f02e,Lucian,6,0.757576
LEC,LEC_Season_2024,52661,Team BDS,792,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,12,1.515152
LEC,LEC_Season_2024,52661,Team BDS,792,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,15,1.893939
LEC,LEC_Season_2024,52661,Team BDS,792,3f8c659e-ac1f-3a2e-877d-3af99bbc027b,Leona,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,6,0.757576
LEC,LEC_Season_2024,52661,Team BDS,792,5748a92e-ed31-3fbf-854d-a37923f7c7ae,Jhin,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,670a5be5-c642-361c-81f7-2cfb6cbb0ae3,Kennen,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,682a5d5e-4e20-3f12-89c8-943f80995220,Dr. Mundo,6,0.757576
LEC,LEC_Season_2024,52661,Team BDS,792,73de7cf4-356a-3850-89bc-41a575bd660a,Ornn,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,6,0.757576
LEC,LEC_Season_2024,52661,Team BDS,792,787b7cb3-d9ef-3d55-91f6-7e076ba8b0c5,Braum,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,7927c3c0-d37c-36f0-922a-8c422f5ce170,Lillia,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,12,1.515152
LEC,LEC_Season_2024,52661,Team BDS,792,9104bd4f-7d7d-3895-8151-d3210b34e3d2,Alistar,15,1.893939
LEC,LEC_Season_2024,52661,Team BDS,792,9b65df29-1753-3ea0-ab0f-6719b5c07fa7,Olaf,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,b4221d04-e00b-3e8a-8a6b-2d7cecc54ef7,Ziggs,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,b51404e9-0865-3237-90a7-9d8747f6bf30,Cassiopeia,9,1.136364
LEC,LEC_Season_2024,52661,Team BDS,792,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,cdfefdba-3f62-3d3a-b20d-62e9d7a474e1,Ashe,6,0.757576
LEC,LEC_Season_2024,52661,Team BDS,792,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,15,1.893939
LEC,LEC_Season_2024,52661,Team BDS,792,d5df6ed8-d7a4-3964-a295-cde171d889ae,Camille,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,de12fffd-e620-3fd9-b3e8-e56518fcc54c,Morgana,3,0.378788
LEC,LEC_Season_2024,52661,Team BDS,792,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,21,2.651515
LEC,LEC_Season_2024,53168,GIANTX,108,16e85313-6510-315b-83f5-13f437b191c3,Kai'Sa,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,1dc7e56e-efef-35da-b827-dd31dd8812bf,Zeri,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,1e6bddd1-a107-3db2-a589-5bec2044b11c,Poppy,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,3a52e342-5377-32b9-935f-b54a66688acd,Ezreal,6,5.555556
LEC,LEC_Season_2024,53168,GIANTX,108,3c5e97bf-06f1-39dd-bf3b-d3dde17221bf,Brand,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,73de7cf4-356a-3850-89bc-41a575bd660a,Ornn,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,7552f226-fa3b-3053-b692-0dcdd9c79cf4,Rumble,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,84342d87-2ee5-3cfa-8dbb-e2ee7998fa18,Smolder,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,ca371e80-177a-3738-b51c-62f85a56916c,Miss Fortune,3,2.777778
LEC,LEC_Season_2024,53168,GIANTX,108,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,6,5.555556
LEC,LEC_Season_2024,53168,GIANTX,108,f5848d60-ffbf-3c51-93ec-797142690b59,Rell,6,5.555556
LEC,LEC_Spring_2024,106,Rogue,620,13af2c2a-1e39-3d26-a475-a9da5267b863,Karma,4,0.645161
LEC,LEC_Spring_2024,106,Rogue,620,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,6,0.967742
LEC,LEC_Spring_2024,106,Rogue,620,1dc7e56e-efef-35da-b827-dd31dd8812bf,Zeri,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,1e62a140-7265-3823-884d-621be47f2b00,Senna,4,0.645161
LEC,LEC_Spring_2024,106,Rogue,620,2318754b-1f27-3758-a5d7-d221fce0f02e,Lucian,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,28c76f65-a320-3efc-8dbf-f5ccd8f30078,Vi,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,362848c1-8982-3378-a4fd-b49296f5bdb4,Tristana,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,38948526-fdcc-3ec1-8c52-7b19ed144e7a,Volibear,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,6,0.967742
LEC,LEC_Spring_2024,106,Rogue,620,431d18c8-1aee-3d01-8b0a-8e46172e7761,Renata Glasc,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,436a79b6-6087-3bbe-b340-3620c4cbd696,Blitzcrank,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,5f05fb4d-0c78-3ebd-bcdf-a2c6f1b8a3f2,Tahm Kench,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,10,1.612903
LEC,LEC_Spring_2024,106,Rogue,620,64a87acc-1566-3df6-ba47-c9847adb808d,Neeko,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,65428cd5-ead8-3e43-9465-5789d23ec79a,Gragas,4,0.645161
LEC,LEC_Spring_2024,106,Rogue,620,73de7cf4-356a-3850-89bc-41a575bd660a,Ornn,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,7aea6394-c423-3453-8f75-f556829d311f,Malphite,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,84342d87-2ee5-3cfa-8dbb-e2ee7998fa18,Smolder,4,0.645161
LEC,LEC_Spring_2024,106,Rogue,620,8708d312-6987-35a9-90a5-db14b14babac,Orianna,4,0.645161
LEC,LEC_Spring_2024,106,Rogue,620,96af4071-d73d-3c52-ac51-209e46e315a7,Viego,6,0.967742
LEC,LEC_Spring_2024,106,Rogue,620,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,6,0.967742
LEC,LEC_Spring_2024,106,Rogue,620,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,b4221d04-e00b-3e8a-8a6b-2d7cecc54ef7,Ziggs,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,bbd16ab8-92ed-3f82-8748-b23c20eca335,Jarvan IV,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,c06cfbca-7807-35ee-8561-9daa33b93512,Hwei,4,0.645161
LEC,LEC_Spring_2024,106,Rogue,620,d50bfa6a-0179-375a-b583-e23a79a16908,Ahri,4,0.645161
LEC,LEC_Spring_2024,106,Rogue,620,e5a58f35-4cf1-302e-85fc-e99e161c38ab,Lulu,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,e8ec9716-e9de-339a-add1-8dcef41ebdf4,Aatrox,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,ecbbe9a4-9956-3828-b9d1-e5c148eb7959,Nami,2,0.322581
LEC,LEC_Spring_2024,106,Rogue,620,feae77fb-662d-3591-b06c-179f7697a1c3,Udyr,2,0.322581
LEC,LEC_Spring_2024,353,SK Gaming,764,14fada26-63ec-357f-8bf6-e2993edca107,Taliyah,4,0.52356
LEC,LEC_Spring_2024,353,SK Gaming,764,159758c6-e12b-32cc-8b30-a3eec29d655c,Xin Zhao,6,0.78534
LEC,LEC_Spring_2024,353,SK Gaming,764,16e85313-6510-315b-83f5-13f437b191c3,Kai'Sa,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,1dc7e56e-efef-35da-b827-dd31dd8812bf,Zeri,12,1.570681
LEC,LEC_Spring_2024,353,SK Gaming,764,1e62a140-7265-3823-884d-621be47f2b00,Senna,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,2318754b-1f27-3758-a5d7-d221fce0f02e,Lucian,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,237ede92-5491-399c-850f-a71fde27a280,Rek'Sai,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,2bcecd67-6a8c-3c44-be6a-bd120bc1dcc5,Bard,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,31360e91-4470-348a-9a2b-ce10e9a107b1,Rakan,8,1.04712
LEC,LEC_Spring_2024,353,SK Gaming,764,38948526-fdcc-3ec1-8c52-7b19ed144e7a,Volibear,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,40cc8559-a028-35a5-a6dd-5e48c4601d66,K'Sante,6,0.78534
LEC,LEC_Spring_2024,353,SK Gaming,764,431d18c8-1aee-3d01-8b0a-8e46172e7761,Renata Glasc,6,0.78534
LEC,LEC_Spring_2024,353,SK Gaming,764,43d222a4-eb0c-37d3-8d03-a892e4364bb4,Aurelion Sol,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,5be418fd-7fab-3bb3-b545-515919c15814,Draven,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,5fb5f03b-af85-31e8-a476-bf7f73a4819a,Nautilus,8,1.04712
LEC,LEC_Spring_2024,353,SK Gaming,764,64a87acc-1566-3df6-ba47-c9847adb808d,Neeko,4,0.52356
LEC,LEC_Spring_2024,353,SK Gaming,764,717061ba-4e85-30e1-9340-aef80368dfa0,Gnar,4,0.52356
LEC,LEC_Spring_2024,353,SK Gaming,764,8092e614-e064-36f3-87b7-0c5ac018d7cc,Sejuani,8,1.04712
LEC,LEC_Spring_2024,353,SK Gaming,764,8708d312-6987-35a9-90a5-db14b14babac,Orianna,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,a0b6984e-e1ec-3e4c-a98d-34a6ba4aec9f,Lee Sin,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,a0cf8bf6-39d8-30fb-9dab-c1e8af747901,Kalista,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,a6c6341f-f06c-3428-a0e3-797a0d0e2638,Renekton,12,1.570681
LEC,LEC_Spring_2024,353,SK Gaming,764,c06cfbca-7807-35ee-8561-9daa33b93512,Hwei,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,cf8f9783-b321-3a1d-95bd-f3e3b612d4c4,Maokai,12,1.570681
LEC,LEC_Spring_2024,353,SK Gaming,764,d50bfa6a-0179-375a-b583-e23a79a16908,Ahri,6,0.78534
LEC,LEC_Spring_2024,353,SK Gaming,764,d5da0bd8-00ea-3bc1-9ad9-09751d791b20,Varus,6,0.78534
LEC,LEC_Spring_2024,353,SK Gaming,764,d5df6ed8-d7a4-3964-a295-cde171d889ae,Camille,4,0.52356
LEC,LEC_Spring_2024,353,SK Gaming,764,e5eeaee9-eaa4-330f-85a1-e90230d9e0ad,Xayah,4,0.52356
LEC,LEC_Spring_2024,353,SK Gaming,764,e7a28e21-1e51-3ff4-ae76-2e7dc7a69ace,Corki,4,0.52356
LEC,LEC_Spring_2024,353,SK Gaming,764,e8ec9716-e9de-339a-add1-8dcef41ebdf4,Aatrox,2,0.26178
LEC,LEC_Spring_2024,353,SK Gaming,764,eaea6b00-a13f-3241-a356-04d7882fb128,Azir,6,0.78534
LEC,LEC_Spring_2024,353,SK Gaming,764,ecbbe9a4-9956-3828-b9d1-e5c148eb7959,Nami,2,0.26178
